79,39000,3,20,-24,1,48,472,-520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,39500,-2,22,-21,1,-43,520,-475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,40000,-6,23,-18,1,-134,554,-419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,40500,-10,24,-15,1,-221,573,-351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,41000,-14,25,-13,1,-304,581,-277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,41500,-17,26,-10,1,-375,572,-196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,42000,-20,25,-6,1,-437,545,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,42500,-21,23,-2,1,-489,505,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,43000,-23,20,3,1,-532,456,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,43500,-24,17,7,1,-562,399,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,44000,-25,15,11,1,-579,329,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,44500,-27,12,14,1,-581,252,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,45000,-27,9,17,1,-567,170,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,45500,-25,5,19,1,-536,80,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,46000,-23,1,21,1,-493,-14,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,46500,-19,-5,22,1,-441,-104,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,47000,-16,-8,24,1,-378,-191,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,47500,-14,-11,25,1,-306,-275,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,48000,-12,-15,26,1,-229,-349,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,48500,-8,-18,26,1,-143,-414,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,49000,-3,-20,23,1,-50,-472,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,49500,1,-22,20,1,43,-521,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,50000,6,-23,17,1,133,-556,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,50500,10,-24,15,1,221,-577,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,51000,13,-26,12,1,303,-584,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,51500,17,-27,9,1,375,-574,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,52000,19,-26,6,1,437,-549,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,52500,21,-24,1,1,491,-509,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,53000,23,-20,-4,1,535,-460,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,53500,24,-17,-8,1,566,-402,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,54000,25,-15,-11,1,582,-330,-251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,54500,27,-13,-15,1,584,-253,-330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,55000,27,-9,-18,1,568,-169,-398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,55500,25,-5,-20,1,537,-77,-458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,56000,22,1,-22,1,494,15,-508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,56500,18,4,-23,1,441,106,-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,57000,16,8,-24,1,377,195,-572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,57500,13,12,-25,1,304,279,-582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,58000,11,15,-27,1,225,353,-576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,58500,7,18,-26,1,138,419,-556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,59000,2,20,-24,1,44,477,-521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,59500,-2,22,-21,1,-47,520,-473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,60000,-7,23,-18,1,-137,554,-416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,60500,-10,24,-15,1,-226,577,-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,61000,-14,26,-13,1,-307,583,-275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,61500,-17,26,-10,1,-377,571,-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,62000,-20,25,-6,1,-439,544,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,62500,-22,23,-2,1,-493,505,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,63000,-23,20,3,1,-533,455,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,63500,-24,17,7,1,-562,396,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,64000,-25,14,11,1,-578,326,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,64500,-27,12,14,1,-581,250,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,65000,-26,9,17,1,-566,167,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,65500,-25,5,19,1,-534,75,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,66000,-22,1,20,1,-490,-18,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,66500,-19,-5,22,1,-438,-107,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,67000,-16,-8,23,1,-376,-195,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,67500,-14,-11,25,1,-304,-277,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,68000,-12,-15,26,1,-225,-351,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,68500,-8,-18,25,1,-139,-416,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,69000,-3,-20,23,1,-46,-475,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,69500,2,-22,20,1,46,-521,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,70000,6,-23,17,1,135,-555,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,70500,10,-24,14,1,223,-577,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,71000,13,-26,12,1,306,-584,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,71500,17,-27,9,1,377,-573,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,72000,19,-26,5,1,439,-547,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,72500,21,-23,1,1,493,-507,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,73000,23,-20,-4,1,534,-457,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,73500,24,-17,-8,1,564,-397,-166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,74000,25,-15,-12,1,581,-326,-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,74500,26,-12,-15,1,583,-250,-331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,75000,26,-9,-18,1,567,-167,-398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,75500,25,-5,-20,1,535,-75,-459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,76000,22,1,-22,1,492,17,-508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,76500,18,4,-23,1,439,107,-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,77000,16,8,-24,1,377,195,-571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,77500,13,12,-26,1,302,281,-583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,78000,11,15,-27,1,223,357,-579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,78500,7,18,-26,1,136,421,-557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,79000,2,20,-24,1,43,477,-520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,79500,-2,22,-21,1,-50,522,-471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,80000,-7,23,-18,1,-141,557,-415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,80500,-10,24,-15,1,-228,578,-349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,81000,-14,25,-13,1,-308,583,-274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,81500,-17,26,-10,1,-380,572,-191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,82000,-20,25,-6,1,-443,545,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,82500,-22,23,-1,1,-495,504,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,83000,-23,20,3,1,-535,454,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,83500,-24,17,7,1,-565,394,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,84000,-25,14,11,1,-581,324,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,84500,-27,12,14,1,-581,247,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,85000,-27,9,17,1,-564,163,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,85500,-25,5,19,1,-533,71,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,86000,-22,1,21,1,-489,-21,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,86500,-19,-5,22,1,-436,-110,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,87000,-16,-8,23,1,-373,-198,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,87500,-14,-11,25,1,-300,-283,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,88000,-12,-15,26,1,-221,-356,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,88500,-7,-18,25,1,-135,-420,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,89000,-3,-20,23,1,-41,-476,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,89500,2,-22,20,1,50,-521,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,90000,6,-23,17,1,140,-557,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,90500,10,-24,14,1,227,-577,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,91000,13,-26,12,1,309,-583,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,91500,17,-27,9,1,380,-572,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,92000,19,-25,5,1,441,-544,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,92500,21,-23,1,1,493,-503,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,93000,22,-20,-4,1,533,-453,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,93500,23,-17,-8,1,564,-393,-169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,94000,25,-14,-12,1,581,-324,-256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,94500,27,-12,-15,1,581,-247,-333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,95000,26,-9,-18,1,564,-163,-400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,95500,25,-5,-20,1,533,-70,-461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,96000,21,1,-22,1,490,21,-509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,96500,18,4,-23,1,436,109,-544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,97000,15,8,-24,1,373,198,-569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,97500,13,12,-26,1,300,284,-582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,98000,11,15,-27,1,221,357,-577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,98500,7,18,-26,1,134,421,-555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,99000,3,20,-24,1,40,478,-518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,99500,-2,22,-21,1,-52,523,-471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,100000,-7,23,-17,1,-141,557,-414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,100500,-10,24,-15,1,-228,577,-348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,101000,-14,26,-13,1,-310,583,-271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,101500,-17,26,-10,1,-382,573,-190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,102000,-20,25,-6,1,-443,545,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,102500,-22,23,-1,1,-496,503,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,103000,-23,20,3,1,-537,453,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,103500,-24,17,7,1,-567,394,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,104000,-26,15,11,1,-582,323,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,104500,-27,12,14,1,-582,245,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,105000,-27,9,17,1,-566,160,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,105500,-25,5,20,1,-535,69,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,106000,-22,1,21,1,-489,-22,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,106500,-19,-5,22,1,-434,-114,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,107000,-16,-8,24,1,-370,-202,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,107500,-14,-12,25,1,-297,-286,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,108000,-11,-15,26,1,-218,-358,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,108500,-7,-18,25,1,-130,-423,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,109000,-3,-20,23,1,-37,-479,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,109500,2,-22,20,1,53,-523,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,110000,6,-23,17,1,143,-555,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,110500,10,-24,14,1,231,-575,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,111000,13,-26,12,1,312,-583,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,111500,17,-27,9,1,383,-572,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,112000,19,-25,5,1,443,-543,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,112500,21,-23,1,1,496,-502,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,113000,23,-19,-4,1,536,-451,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,113500,24,-17,-8,1,565,-391,-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,114000,25,-14,-12,1,580,-320,-259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,114500,26,-12,-15,1,581,-245,-335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,115000,26,-9,-18,1,564,-160,-403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,115500,25,-5,-20,1,531,-67,-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,116000,21,1,-22,1,487,25,-510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,116500,18,5,-23,1,433,114,-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,117000,15,9,-24,1,369,202,-570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,117500,13,12,-26,1,296,286,-581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,118000,10,15,-27,1,217,359,-575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,118500,7,18,-26,1,131,422,-553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,119000,2,20,-24,1,36,481,-517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,119500,-3,22,-20,1,-56,525,-469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,120000,-7,23,-17,1,-143,557,-412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,120500,-11,24,-15,1,-231,577,-344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,121000,-14,26,-13,1,-313,583,-269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,121500,-17,26,-10,1,-383,571,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,122000,-20,25,-6,1,-444,543,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,122500,-22,23,-1,1,-497,501,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,123000,-23,19,4,1,-537,452,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,123500,-24,17,7,1,-566,392,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,124000,-25,14,11,1,-581,321,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,124500,-27,12,14,1,-583,243,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,125000,-27,9,17,1,-566,159,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,125500,-25,4,20,1,-533,67,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,126000,-22,1,21,1,-488,-26,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,126500,-19,-5,22,1,-434,-116,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,127000,-16,-8,24,1,-370,-204,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,127500,-14,-12,25,1,-296,-288,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,128000,-11,-15,26,1,-216,-360,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,128500,-7,-18,25,1,-129,-425,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,129000,-3,-21,23,1,-36,-481,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
